GEO_ID,ZCTA%5,NAME,Total,B25140_001M,Total Owned Units with a Mortgage,B25140_002M,Total Owned Units with a Mortgage (30-49%),B25140_003M,Total Owned Units with a Mortgage (50%+),B25140_004M,Total Owned Units with a Mortgage (Not Calculated),B25140_005M,Total Owned Units without a Mortgage,B25140_006M,Total Owned Units without a Mortgage (30-49%),B25140_007M,Total Owned Units without a Mortgage (50%+),B25140_008M,Total Owned Units without a Mortgage (Not Calculated),B25140_009M,Total Rented,B25140_010M,Total Rented (30-49%),B25140_011M,Total Rented (50%+),B25140_012M,Total Rented (Not Calculated),B25140_013M
860Z200US61777,61777,ZCTA5 61777,405,89,155,52,7,6,2,3,0,12,183,53,12,13,1,3,0,12,67,54,6,7,0,12,2,3
860Z200US61778,61778,ZCTA5 61778,215,53,91,40,18,18,16,18,0,12,113,38,14,13,6,6,0,12,11,13,7,12,0,12,4,5
860Z200US61801,61801,ZCTA5 61801,11200,599,1846,310,189,93,82,64,83,138,1572,257,98,62,27,33,6,11,7782,511,3856,456,2529,396,1040,248
860Z200US61802,61802,ZCTA5 61802,9228,570,2610,318,617,213,294,136,0,19,2534,386,355,182,241,168,27,31,4084,496,1944,411,853,249,194,112
860Z200US61810,61810,ZCTA5 61810,98,26,29,14,5,5,0,12,0,12,47,23,4,5,2,3,0,12,22,13,7,10,3,4,8,9
860Z200US61811,61811,ZCTA5 61811,286,66,102,44,31,25,8,10,0,12,126,39,20,22,0,12,0,12,58,43,8,12,0,12,3,5
860Z200US61812,61812,ZCTA5 61812,102,34,47,25,14,18,0,12,0,12,49,24,2,3,2,3,0,12,6,10,0,12,0,12,0,12
860Z200US61813,61813,ZCTA5 61813,741,90,310,64,47,33,9,8,0,12,294,59,19,14,10,9,3,6,137,45,15,14,11,14,21,17
860Z200US61814,61814,ZCTA5 61814,518,124,153,45,27,19,0,12,0,12,292,104,16,13,14,13,0,12,73,35,37,24,22,26,15,17
860Z200US61815,61815,ZCTA5 61815,130,47,37,22,10,8,6,6,0,12,54,26,5,6,4,6,0,12,39,25,15,17,0,12,0,12
860Z200US61816,61816,ZCTA5 61816,150,37,53,21,13,13,9,11,0,12,72,24,3,5,2,3,0,12,25,18,12,16,12,16,6,6
860Z200US61817,61817,ZCTA5 61817,1122,144,493,103,70,49,49,45,7,11,341,84,36,44,9,11,5,7,288,102,111,68,10,12,10,17
860Z200US61818,61818,ZCTA5 61818,625,83,297,74,36,25,27,23,3,5,211,51,13,11,10,11,0,12,117,47,20,15,7,6,51,36
860Z200US61820,61820,ZCTA5 61820,15379,617,1708,314,296,109,93,74,0,26,1374,249,163,94,100,81,22,24,12297,557,6098,587,4345,556,2067,441
860Z200US61821,61821,ZCTA5 61821,12433,472,4810,430,850,209,435,183,0,23,2887,313,293,128,165,105,9,13,4736,503,2276,432,999,289,356,166
860Z200US61822,61822,ZCTA5 61822,11394,600,4730,442,950,254,392,188,0,23,3051,435,197,104,131,74,17,20,3613,521,1092,335,671,302,211,170
860Z200US61830,61830,ZCTA5 61830,179,43,52,25,14,10,2,3,0,12,87,33,6,7,2,3,0,12,40,26,22,22,1,2,12,14
860Z200US61831,61831,ZCTA5 61831,96,43,24,13,9,8,6,6,2,4,72,43,5,6,0,12,2,3,0,12,0,12,0,12,0,12
860Z200US61832,61832,ZCTA5 61832,13757,483,2963,291,655,153,279,109,28,27,5147,399,517,162,321,120,55,42,5647,425,2253,250,1079,195,422,133
860Z200US61833,61833,ZCTA5 61833,924,158,279,86,62,49,8,13,0,12,363,140,61,56,31,39,0,12,282,107,94,79,62,66,20,19
860Z200US61834,61834,ZCTA5 61834,2523,230,954,168,185,67,90,52,5,9,1228,186,85,52,18,18,10,14,341,106,91,66,52,59,55,41
860Z200US61839,61839,ZCTA5 61839,245,61,125,47,26,15,10,9,0,12,61,20,5,4,4,4,0,12,59,34,30,28,9,9,0,12
860Z200US61840,61840,ZCTA5 61840,221,85,82,45,0,12,0,12,0,12,129,78,9,14,0,12,0,12,10,15,0,12,0,12,10,15
860Z200US61841,61841,ZCTA5 61841,464,90,188,54,26,20,7,8,0,12,210,64,20,15,0,12,0,12,66,24,18,10,12,9,13,13
860Z200US61842,61842,ZCTA5 61842,1018,96,529,106,84,48,47,39,0,12,372,76,64,40,18,19,0,12,117,51,43,39,38,37,11,13
860Z200US61843,61843,ZCTA5 61843,746,98,411,87,59,33,12,14,0,12,255,69,0,12,0,12,4,7,80,43,16,12,9,11,0,12
860Z200US61844,61844,ZCTA5 61844,397,80,193,55,46,34,10,9,0,12,161,48,18,17,2,3,0,12,43,26,22,20,16,20,11,14
860Z200US61845,61845,ZCTA5 61845,104,41,37,26,1,3,1,3,0,12,37,22,1,2,1,2,0,12,30,28,0,12,0,12,28,28
860Z200US61846,61846,ZCTA5 61846,1889,184,581,137,93,52,43,39,23,38,823,158,116,79,23,22,13,17,485,131,119,76,28,35,51,51
860Z200US61847,61847,ZCTA5 61847,497,69,250,43,32,18,10,11,0,12,188,52,16,14,0,12,11,12,59,30,7,6,0,12,25,25
860Z200US61848,61848,ZCTA5 61848,91,31,39,27,3,4,0,12,0,12,32,16,0,12,0,12,0,12,20,14,10,11,0,12,5,8
860Z200US61849,61849,ZCTA5 61849,748,116,374,85,83,52,23,15,13,15,270,78,13,11,2,3,0,12,104,58,55,42,41,41,0,12
860Z200US61850,61850,ZCTA5 61850,177,56,77,46,22,19,0,12,0,12,90,35,8,9,2,4,0,12,10,9,2,3,0,12,2,3
860Z200US61851,61851,ZCTA5 61851,148,62,66,27,26,19,18,15,0,12,67,49,4,4,1,2,1,2,15,12,2,5,0,12,5,8
860Z200US61852,61852,ZCTA5 61852,94,51,5,5,0,12,0,12,0,12,84,51,1,2,0,12,1,2,5,7,0,12,0,12,1,2
860Z200US61853,61853,ZCTA5 61853,5008,242,2997,236,331,114,105,56,0,19,1199,204,178,94,34,40,21,33,812,213,380,165,195,106,111,136
860Z200US61854,61854,ZCTA5 61854,581,94,243,60,29,18,5,7,5,8,242,67,6,7,0,12,0,12,96,45,27,14,12,11,26,22
860Z200US61855,61855,ZCTA5 61855,30,18,19,18,13,14,8,12,0,12,8,9,4,5,0,12,0,12,3,5,0,12,0,12,0,12
860Z200US61856,61856,ZCTA5 61856,3329,173,1789,221,439,193,119,92,15,24,1085,198,119,81,28,32,0,17,455,134,229,112,139,84,22,26
860Z200US61857,61857,ZCTA5 61857,70,24,25,14,8,8,0,12,0,12,41,19,0,12,0,12,0,12,4,7,4,7,0,12,0,12
860Z200US61858,61858,ZCTA5 61858,1147,136,345,79,77,39,43,32,0,12,531,80,69,42,54,37,0,12,271,90,111,58,64,44,53,56
860Z200US61859,61859,ZCTA5 61859,449,68,215,50,16,9,4,5,0,12,196,43,12,9,9,8,0,12,38,25,17,22,3,4,0,12
860Z200US61862,61862,ZCTA5 61862,201,48,81,27,15,14,8,11,2,4,93,43,5,5,0,12,0,12,27,22,0,12,0,12,6,6
860Z200US61863,61863,ZCTA5 61863,332,68,212,61,28,25,11,14,0,12,93,32,5,7,2,5,2,3,27,21,9,11,5,10,5,6
860Z200US61864,61864,ZCTA5 61864,553,110,345,87,46,28,28,24,0,12,141,47,10,10,0,12,0,12,67,44,3,5,0,12,9,12
860Z200US61865,61865,ZCTA5 61865,459,71,167,44,22,12,8,7,0,12,235,60,17,11,5,5,3,4,57,25,13,11,8,10,8,7
860Z200US61866,61866,ZCTA5 61866,5458,401,1701,339,560,283,406,277,7,13,1106,249,181,129,145,119,8,9,2651,350,1009,302,306,140,81,100
860Z200US61870,61870,ZCTA5 61870,485,96,137,48,14,15,1,4,0,12,239,63,33,21,8,7,4,7,109,45,37,18,15,10,1,3
860Z200US61871,61871,ZCTA5 61871,138,33,52,21,8,7,2,3,0,12,64,22,0,12,0,12,0,12,22,15,4,9,0,12,1,2
860Z200US61872,61872,ZCTA5 61872,276,83,106,56,27,18,4,5,2,3,155,62,19,16,13,15,0,12,15,9,7,8,0,12,3,4
860Z200US61873,61873,ZCTA5 61873,2209,197,1150,125,195,82,90,56,5,9,745,191,108,148,94,147,0,17,314,129,86,61,19,24,38,36
860Z200US61874,61874,ZCTA5 61874,3414,234,1317,222,138,76,28,31,13,22,656,153,69,53,34,37,0,17,1441,227,523,173,308,141,24,24
860Z200US61875,61875,ZCTA5 61875,329,93,175,81,12,18,12,18,0,12,94,51,3,5,0,12,0,12,60,51,17,26,17,26,0,12
860Z200US61876,61876,ZCTA5 61876,290,65,115,46,11,13,9,12,0,12,151,55,25,25,4,5,0,12,24,16,8,10,6,9,8,11
860Z200US61877,61877,ZCTA5 61877,442,59,238,48,22,12,8,7,2,4,147,41,10,8,2,4,0,12,57,22,15,11,10,11,12,9
860Z200US61878,61878,ZCTA5 61878,522,89,235,74,28,14,10,8,0,12,194,53,39,32,17,17,3,4,93,30,19,11,8,7,12,11
860Z200US61880,61880,ZCTA5 61880,1780,212,729,152,23,26,0,12,0,12,628,213,18,30,0,12,0,12,423,197,215,143,33,38,8,11
860Z200US61882,61882,ZCTA5 61882,266,45,117,34,16,13,9,12,0,12,115,27,11,9,10,8,1,2,34,20,3,4,0,12,17,13
860Z200US61883,61883,ZCTA5 61883,1907,207,583,144,81,45,45,29,0,12,770,151,96,63,29,32,12,19,554,167,96,63,61,52,59,62
860Z200US61884,61884,ZCTA5 61884,452,102,298,91,57,48,0,12,0,12,135,66,10,18,10,18,0,12,19,30,0,12,0,12,0,12
860Z200US61910,61910,ZCTA5 61910,1532,132,661,116,144,79,22,21,0,12,530,121,47,30,35,27,7,11,341,89,135,59,33,20,61,43
860Z200US61911,61911,ZCTA5 61911,1719,211,496,107,57,36,25,22,0,12,792,129,127,60,75,43,0,12,431,147,63,36,29,26,88,59
860Z200US61912,61912,ZCTA5 61912,548,92,208,54,24,15,5,5,0,12,269,59,47,30,8,12,0,12,71,39,38,33,10,10,0,12
860Z200US61913,61913,ZCTA5 61913,546,84,222,61,49,31,8,8,3,4,245,55,11,9,3,6,7,12,79,45,51,38,13,13,2,3
860Z200US61914,61914,ZCTA5 61914,822,176,346,125,62,40,20,20,0,12,288,97,97,80,41,32,0,12,188,78,39,29,5,9,28,31
860Z200US61917,61917,ZCTA5 61917,180,38,58,23,13,12,0,12,0,12,114,32,7,8,1,2,0,12,8,5,1,3,0,12,7,6
860Z200US61919,61919,ZCTA5 61919,307,63,161,45,39,26,25,21,0,12,105,40,5,8,4,7,1,3,41,37,5,8,5,8,9,15
860Z200US61920,61920,ZCTA5 61920,8625,323,2268,319,393,165,77,65,0,23,2326,336,370,116,207,82,43,55,4031,452,1945,382,1101,291,162,106
860Z200US61924,61924,ZCTA5 61924,822,92,285,61,16,19,13,17,0,12,288,54,31,22,4,8,7,8,249,69,63,29,16,15,26,18
860Z200US61925,61925,ZCTA5 61925,437,136,156,61,6,6,0,12,32,44,182,93,0,12,0,12,0,12,99,51,11,14,11,14,6,10
860Z200US61928,61928,ZCTA5 61928,296,122,68,44,12,12,10,12,0,12,160,91,24,25,9,13,3,5,68,84,0,12,0,12,1,3
860Z200US61929,61929,ZCTA5 61929,329,68,139,53,21,14,2,3,0,12,136,48,20,17,16,18,0,12,54,32,10,8,5,6,8,11
860Z200US61930,61930,ZCTA5 61930,270,56,98,28,22,14,5,5,0,12,151,45,9,12,1,3,0,12,21,19,5,5,4,4,5,6
860Z200US61931,61931,ZCTA5 61931,474,132,161,76,6,7,2,3,0,12,202,98,3,4,1,3,2,3,111,69,34,34,30,34,2,3
860Z200US61932,61932,ZCTA5 61932,241,57,62,23,3,4,1,2,0,12,102,35,13,12,12,12,0,12,77,35,7,8,7,8,13,9
860Z200US61933,61933,ZCTA5 61933,469,82,170,54,32,16,13,9,0,12,156,35,11,8,5,5,0,12,143,62,45,29,3,4,18,11
860Z200US61936,61936,ZCTA5 61936,53,30,13,20,0,12,0,12,0,12,32,26,10,13,10,13,0,12,8,11,0,12,0,12,0,12
860Z200US61937,61937,ZCTA5 61937,749,104,292,69,35,28,27,28,0,12,230,82,6,9,6,9,3,6,227,54,80,41,49,37,25,19
860Z200US61938,61938,ZCTA5 61938,9330,315,3010,292,527,150,125,72,11,18,2700,328,448,133,234,96,36,55,3620,321,1128,230,391,148,289,152
860Z200US61940,61940,ZCTA5 61940,126,50,21,13,4,7,4,7,0,12,61,39,0,12,0,12,0,12,44,34,0,12,0,12,1,3
860Z200US61941,61941,ZCTA5 61941,61,60,0,12,0,12,0,12,0,12,61,60,0,12,0,12,0,12,0,12,0,12,0,12,0,12
860Z200US61942,61942,ZCTA5 61942,480,87,188,44,36,17,17,11,0,12,245,66,11,7,4,5,3,4,47,19,9,10,6,9,14,13
860Z200US61943,61943,ZCTA5 61943,726,100,253,71,15,9,5,6,5,8,322,63,22,14,3,4,6,10,151,65,50,39,7,9,44,35
860Z200US61944,61944,ZCTA5 61944,5512,208,1979,207,315,119,77,46,53,64,2008,239,215,106,101,68,0,19,1525,233,420,165,120,74,154,95
860Z200US61949,61949,ZCTA5 61949,75,19,37,16,4,5,2,6,0,12,30,10,2,3,2,3,0,12,8,9,5,6,1,4,0,12
860Z200US61951,61951,ZCTA5 61951,2993,172,1189,176,160,87,45,41,0,17,1243,157,69,39,16,16,0,17,561,155,218,78,72,47,40,31
860Z200US61953,61953,ZCTA5 61953,2735,156,1314,185,193,94,36,32,0,17,799,149,164,102,92,88,0,17,622,146,147,80,103,78,28,26
860Z200US61955,61955,ZCTA5 61955,65,22,22,14,6,9,6,9,0,12,34,15,6,7,0,12,2,3,9,11,2,3,2,3,0,12
860Z200US61956,61956,ZCTA5 61956,1277,104,628,92,85,53,11,10,19,33,369,75,41,27,24,21,0,12,280,87,125,67,79,46,9,11
860Z200US61957,61957,ZCTA5 61957,760,89,336,81,73,37,17,15,7,8,298,60,5,8,0,12,0,12,126,50,21,18,3,4,13,12
860Z200US62001,62001,ZCTA5 62001,661,112,317,77,103,50,58,47,0,12,224,61,17,25,1,2,0,12,120,57,31,19,19,17,32,47
860Z200US62002,62002,ZCTA5 62002,13023,467,4919,387,1239,226,437,156,55,48,3334,298,553,177,372,145,31,34,4770,458,2174,346,1034,270,431,175
860Z200US62006,62006,ZCTA5 62006,147,42,61,27,3,4,1,2,0,12,83,33,2,4,2,4,0,12,3,4,1,2,0,12,0,12
860Z200US62009,62009,ZCTA5 62009,737,108,254,64,33,16,19,14,30,38,258,69,22,14,9,9,0,12,225,62,98,51,45,31,13,10
860Z200US62010,62010,ZCTA5 62010,4712,270,2455,261,314,129,146,92,0,19,1333,221,114,85,21,20,12,21,924,212,425,188,162,78,29,26
860Z200US62011,62011,ZCTA5 62011,114,52,18,23,13,21,13,21,0,12,96,47,5,7,0,12,0,12,0,12,0,12,0,12,0,12
860Z200US62012,62012,ZCTA5 62012,2287,192,1183,156,162,71,45,32,0,17,885,148,78,43,37,33,0,17,219,85,83,45,78,44,49,48
860Z200US62013,62013,ZCTA5 62013,140,34,50,22,16,13,5,6,0,12,60,27,6,6,1,2,0,12,30,19,0,12,0,12,6,9
860Z200US62014,62014,ZCTA5 62014,1319,112,714,115,139,63,70,50,5,5,405,90,37,48,37,48,0,12,200,82,42,29,7,7,33,33
860Z200US62015,62015,ZCTA5 62015,237,103,113,72,8,12,8,12,0,12,82,61,39,57,37,56,2,3,42,39,1,3,0,12,30,36
860Z200US62016,62016,ZCTA5 62016,1503,124,485,92,108,50,13,11,0,12,552,100,76,42,15,15,0,12,466,141,115,62,76,52,139,104
860Z200US62017,62017,ZCTA5 62017,479,111,168,91,27,31,4,4,2,3,244,63,27,15,25,15,14,19,67,37,24,24,10,18,4,5
860Z200US62018,62018,ZCTA5 62018,1183,214,357,122,57,45,16,26,6,10,462,172,109,65,36,31,0,12,364,156,226,141,87,46,23,31
860Z200US62019,62019,ZCTA5 62019,143,65,34,29,3,4,0,12,0,12,76,43,25,37,24,36,9,11,33,37,2,3,2,3,24,36
860Z200US62021,62021,ZCTA5 62021,410,143,260,118,23,28,7,13,0,12,145,85,17,27,0,12,0,12,5,11,5,11,5,11,0,12
860Z200US62022,62022,ZCTA5 62022,369,97,126,63,39,40,11,16,0,12,152,69,10,16,10,16,0,12,91,74,0,12,0,12,10,17
860Z200US62023,62023,ZCTA5 62023,44,17,25,14,4,4,2,3,0,12,19,12,3,5,0,12,0,12,0,12,0,12,0,12,0,12
860Z200US62024,62024,ZCTA5 62024,4219,357,1991,325,245,177,73,62,44,57,1234,287,143,100,111,92,188,167,994,253,408,209,170,134,82,86
860Z200US62025,62025,ZCTA5 62025,13435,492,6750,475,1008,226,326,128,0,26,3302,403,406,161,315,149,11,17,3383,464,1464,288,969,246,211,105
860Z200US62026,62026,ZCTA5 62026,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
860Z200US62027,62027,ZCTA5 62027,228,50,76,37,16,15,5,7,0,12,104,38,0,12,0,12,0,12,48,35,8,9,3,4,30,31
860Z200US62028,62028,ZCTA5 62028,288,97,91,42,24,18,17,18,0,12,56,34,10,11,5,8,0,12,141,87,48,48,14,12,54,66
860Z200US62030,62030,ZCTA5 62030,25,20,9,14,0,12,0,12,0,12,10,11,4,5,0,12,0,12,6,9,6,9,3,6,0,12
860Z200US62031,62031,ZCTA5 62031,242,52,121,39,18,14,8,9,0,12,106,29,15,13,2,4,0,12,15,15,0,12,0,12,5,8
860Z200US62032,62032,ZCTA5 62032,323,79,85,44,4,6,0,12,0,12,170,63,2,3,0,12,0,12,68,42,36,37,36,37,10,10
860Z200US62033,62033,ZCTA5 62033,1767,145,701,120,74,44,3,4,0,12,557,106,83,42,62,38,10,14,509,130,80,57,35,29,92,62
860Z200US62034,62034,ZCTA5 62034,6065,325,2700,316,408,154,152,87,0,19,1354,281,117,80,24,28,8,13,2011,296,736,201,122,76,145,103
860Z200US62035,62035,ZCTA5 62035,6627,353,3074,385,410,148,124,87,0,19,2547,398,292,144,154,81,23,27,1006,256,416,226,208,156,126,89
860Z200US62036,62036,ZCTA5 62036,201,45,91,39,15,9,8,9,0,12,97,29,1,2,0,12,0,12,13,12,0,12,0,12,9,11
860Z200US62037,62037,ZCTA5 62037,734,136,292,70,71,40,40,28,0,12,303,76,31,16,15,10,3,5,139,90,20,13,8,9,80,85
860Z200US62040,62040,ZCTA5 62040,16895,605,6931,504,1291,267,505,165,75,79,5598,541,1014,260,458,175,127,62,4366,446,1738,292,1017,241,468,184
860Z200US62044,62044,ZCTA5 62044,680,91,270,57,18,14,9,9,0,12,248,66,19,20,3,5,0,12,162,57,58,38,22,14,21,13
860Z200US62045,62045,ZCTA5 62045,141,42,50,26,6,9,0,12,0,12,87,37,9,9,0,12,0,12,4,6,0,12,0,12,4,6
860Z200US62046,62046,ZCTA5 62046,359,70,172,37,9,9,5,6,0,12,111,51,8,10,0,12,0,12,76,43,16,14,13,14,0,12
860Z200US62047,62047,ZCTA5 62047,437,59,132,43,12,10,4,7,0,12,247,52,13,12,9,10,0,12,58,35,17,13,0,12,10,13
860Z200US62048,62048,ZCTA5 62048,680,170,217,60,52,31,8,10,0,12,346,159,36,27,3,5,2,5,117,75,73,72,54,72,6,6
860Z200US62049,62049,ZCTA5 62049,2664,242,1038,188,185,113,107,97,0,17,956,195,152,136,147,135,0,17,670,169,236,112,68,56,98,76
860Z200US62050,62050,ZCTA5 62050,115,53,47,42,0,12,0,12,0,12,57,23,4,6,4,6,0,12,11,12,2,4,0,12,6,9
860Z200US62051,62051,ZCTA5 62051,301,82,99,62,62,58,24,30,0,12,144,44,23,19,5,5,6,10,58,40,18,17,10,15,27,36
860Z200US62052,62052,ZCTA5 62052,4880,267,2044,284,397,184,93,73,26,33,1530,235,79,65,22,27,19,29,1306,278,444,194,237,129,84,66
860Z200US62053,62053,ZCTA5 62053,94,28,36,22,7,9,0,12,0,12,39,21,5,6,1,2,0,12,19,15,4,7,4,7,3,4
860Z200US62054,62054,ZCTA5 62054,133,34,42,18,5,6,3,4,0,12,68,29,1,2,1,2,0,12,23,15,7,6,3,4,7,10
860Z200US62056,62056,ZCTA5 62056,3738,236,1490,187,139,58,63,44,49,63,1225,172,168,80,47,31,16,18,1023,180,513,171,214,123,95,66
860Z200US62058,62058,ZCTA5 62058,352,74,147,56,23,19,3,5,0,12,116,32,15,15,2,4,0,12,89,36,43,22,10,10,6,6
860Z200US62059,62059,ZCTA5 62059,275,73,38,34,21,29,21,29,0,12,90,46,10,11,0,12,0,12,147,55,82,56,71,55,6,10
860Z200US62060,62060,ZCTA5 62060,1618,260,277,102,113,60,67,49,11,16,473,164,88,62,22,20,14,21,868,243,453,149,287,151,70,73
860Z200US62061,62061,ZCTA5 62061,567,100,259,70,52,35,6,8,0,12,228,65,32,34,32,34,0,12,80,32,20,15,5,5,0,12
860Z200US62062,62062,ZCTA5 62062,3564,271,2227,273,290,110,164,83,13,21,837,214,83,79,0,17,0,17,500,161,142,120,26,42,0,17
860Z200US62063,62063,ZCTA5 62063,344,130,73,36,20,23,2,3,0,12,231,128,114,107,78,96,0,12,40,34,15,22,15,22,16,22
860Z200US62067,62067,ZCTA5 62067,822,197,447,151,117,95,79,95,0,12,287,123,38,37,16,25,5,10,88,75,36,43,23,36,17,30
860Z200US62069,62069,ZCTA5 62069,1391,116,503,94,67,34,33,24,0,12,608,106,93,38,53,31,9,11,280,113,92,53,30,24,107,93
860Z200US62074,62074,ZCTA5 62074,467,97,268,86,68,64,5,6,0,12,164,57,12,13,3,4,0,12,35,25,12,10,3,4,12,15
860Z200US62075,62075,ZCTA5 62075,1280,133,435,96,94,42,26,20,2,5,582,100,39,22,23,18,17,24,263,84,81,56,29,25,55,35
860Z200US62076,62076,ZCTA5 62076,53,22,14,9,2,3,2,3,0,12,39,21,10,14,10,14,0,12,0,12,0,12,0,12,0,12
860Z200US62077,62077,ZCTA5 62077,149,37,50,25,0,12,0,12,0,12,78,25,6,5,2,3,5,6,21,16,2,3,2,3,1,2
860Z200US62078,62078,ZCTA5 62078,26,13,7,8,1,4,1,4,0,12,16,11,0,12,0,12,5,10,3,4,0,12,0,12,3,4
860Z200US62079,62079,ZCTA5 62079,102,59,81,55,0,12,0,12,0,12,0,12,0,12,0,12,0,12,21,22,0,12,0,12,0,12
860Z200US62080,62080,ZCTA5 62080,1019,163,357,107,33,19,16,12,0,12,515,126,66,45,22,27,0,12,147,58,60,42,5,10,75,39
860Z200US62081,62081,ZCTA5 62081,92,36,37,32,1,2,0,12,3,5,53,26,0,12,0,12,0,12,2,4,1,3,1,3,0,12
860Z200US62082,62082,ZCTA5 62082,984,129,365,101,60,25,34,17,0,12,516,105,45,26,29,19,32,34,103,40,49,27,31,23,4,5
860Z200US62083,62083,ZCTA5 62083,104,80,34,24,24,19,8,11,0,12,70,78,60,77,0,12,0,12,0,12,0,12,0,12,0,12
860Z200US62084,62084,ZCTA5 62084,727,112,348,96,55,35,36,31,0,12,191,45,8,7,3,4,0,12,188,63,74,42,23,16,19,13
860Z200US62085,62085,ZCTA5 62085,88,30,50,25,12,11,2,3,0,12,35,18,0,12,0,12,2,3,3,4,0,12,0,12,0,12
860Z200US62086,62086,ZCTA5 62086,497,78,223,64,29,21,5,6,0,12,237,56,34,24,8,8,7,12,37,23,3,5,0,12,20,22
860Z200US62087,62087,ZCTA5 62087,826,144,258,97,42,33,22,16,0,12,317,97,54,43,43,40,0,12,251,91,102,50,36,24,41,43
860Z200US62088,62088,ZCTA5 62088,2802,230,1166,254,327,222,49,34,25,44,1130,246,91,79,26,34,31,36,506,157,217,121,157,98,27,35
860Z200US62089,62089,ZCTA5 62089,275,72,100,37,14,9,2,3,0,12,119,47,5,5,0,12,2,4,56,32,11,13,0,12,11,12
860Z200US62090,62090,ZCTA5 62090,442,84,36,25,3,5,0,12,4,6,139,47,10,9,3,4,0,12,267,81,124,54,54,36,31,27
860Z200US62091,62091,ZCTA5 62091,113,57,47,44,15,23,15,23,0,12,65,40,8,12,1,3,0,12,1,2,1,2,1,2,0,12
860Z200US62092,62092,ZCTA5 62092,917,93,267,62,73,36,24,19,0,12,422,90,67,43,30,35,5,9,228,65,25,24,12,19,84,57
860Z200US62093,62093,ZCTA5 62093,179,63,72,48,14,15,11,13,2,3,50,23,0,12,0,12,0,12,57,32,45,29,33,27,0,12
860Z200US62094,62094,ZCTA5 62094,420,64,106,37,31,18,12,12,0,12,214,50,15,12,5,5,2,5,100,37,14,15,2,3,11,11
860Z200US62095,62095,ZCTA5 62095,4669,213,2127,261,279,107,123,74,3,4,1131,195,156,77,72,64,0,19,1411,282,619,168,344,118,49,55
860Z200US62097,62097,ZCTA5 62097,1068,201,667,194,149,110,14,15,0,12,285,93,53,39,40,36,0,12,116,79,72,75,65,74,6,11
860Z200US62098,62098,ZCTA5 62098,14,11,0,12,0,12,0,12,0,12,14,11,0,12,0,12,0,12,0,12,0,12,0,12,0,12
860Z200US62201,62201,ZCTA5 62201,2297,382,223,101,66,45,16,25,0,17,738,225,182,140,0,17,0,17,1336,357,459,190,260,131,179,129
860Z200US62203,62203,ZCTA5 62203,1875,275,348,117,184,86,79,58,0,17,988,202,149,102,123,97,19,30,539,159,246,100,214,99,88,68
860Z200US62204,62204,ZCTA5 62204,1978,353,523,263,273,246,214,247,0,12,840,219,200,104,49,37,91,93,615,200,322,132,139,77,98,79
860Z200US62205,62205,ZCTA5 62205,2282,332,334,129,167,87,37,44,11,18,1147,263,231,135,25,27,0,17,801,242,430,159,304,135,70,69
860Z200US62206,62206,ZCTA5 62206,4858,444,1382,377,448,227,244,140,0,19,1418,316,237,151,3,5,0,19,2058,439,1111,413,709,293,199,169
860Z200US62207,62207,ZCTA5 62207,2649,293,252,115,105,96,15,13,0,17,855,189,151,78,37,25,7,12,1542,291,608,215,235,107,90,43
860Z200US62208,62208,ZCTA5 62208,7271,403,2851,353,673,194,290,148,0,19,1821,276,200,84,132,78,0,19,2599,407,814,211,534,206,104,68
860Z200US62214,62214,ZCTA5 62214,440,77,246,79,27,18,2,5,0,12,157,39,8,11,0,12,6,10,37,26,2,3,2,3,24,25
860Z200US62215,62215,ZCTA5 62215,794,116,471,93,60,36,11,12,0,12,181,62,4,4,3,4,0,12,142,49,34,25,14,15,13,14
860Z200US62216,62216,ZCTA5 62216,1053,114,608,89,84,43,30,26,0,12,266,66,45,36,26,26,0,12,179,65,42,26,9,10,13,15
860Z200US62217,62217,ZCTA5 62217,282,75,100,34,12,12,2,4,0,12,146,65,7,8,1,2,0,12,36,21,25,19,16,19,6,9
860Z200US62218,62218,ZCTA5 62218,770,111,394,95,65,45,11,16,0,12,323,84,64,51,54,50,7,9,53,26,5,6,3,4,18,14
860Z200US62219,62219,ZCTA5 62219,444,87,198,59,55,41,20,13,12,20,133,37,14,10,7,8,0,12,113,62,15,23,1,3,7,9
860Z200US62220,62220,ZCTA5 62220,7881,508,3017,393,506,166,201,108,0,19,2205,359,277,136,132,101,48,44,2659,415,1255,360,821,287,185,142
860Z200US62221,62221,ZCTA5 62221,11896,679,5384,543,1029,275,435,194,186,224,2519,403,311,175,127,78,0,23,3993,514,1332,301,493,193,241,142
860Z200US62223,62223,ZCTA5 62223,7174,434,3534,419,827,310,353,230,10,18,1942,309,257,165,221,169,58,54,1698,329,987,310,565,296,157,101
860Z200US62225,62225,ZCTA5 62225,1555,152,0,17,0,17,0,17,0,17,29,46,0,17,0,17,0,17,1526,150,352,161,58,53,156,120
860Z200US62226,62226,ZCTA5 62226,11743,594,4610,412,1078,239,410,155,0,23,3089,419,303,135,101,68,51,65,4044,476,1499,334,746,246,233,128
860Z200US62230,62230,ZCTA5 62230,2703,259,1392,162,186,107,75,54,0,17,805,233,120,77,26,31,0,17,506,171,164,106,106,86,37,51
